names,Subscribers,Views,Subscriber 2,Views 2,Subscibers 3,Views 3,Subscribers 4,Views 4
24-Nov-07,93451,13986176.62,,,98.01541426,51443.95876,4.879852126,261.9685767
25-Nov-07,93542,14011097.81,,,98.05330764,51473.73524,4.884473198,262.2005545
26-Nov-07,93653,14036019,,,98.09120103,51503.51172,4.88909427,262.4325323
27-Nov-07,93708,14060940.2,,,98.12909441,51533.28819,4.893715342,262.6645102
28-Nov-07,93756,14085861.39,,,98.1669878,51563.06467,4.898336414,262.896488
29-Nov-07,93805,14110782.58,,,98.20488118,51592.84114,4.902957486,263.1284658
30-Nov-07,93906,14135703.78,,,98.24277457,51622.61762,4.907578558,263.3604436
1-Dec-07,94058,14160624.97,,,98.28066795,51652.3941,4.91219963,263.5924214
2-Dec-07,94085,14185546.16,,,98.31856134,51682.17057,4.916820702,263.8243993
3-Dec-07,94137,14210467.36,,,98.35645472,51711.94705,4.921441774,264.0563771
4-Dec-07,94196,14235388.55,,,98.39434811,51741.72352,4.926062847,264.2883549
5-Dec-07,94264,14260309.74,,,98.43224149,51771.5,4.930683919,264.5203327
6-Dec-07,94336,14285230.94,,,98.47013487,51801.27648,4.935304991,264.7523105
7-Dec-07,94438,14310152.13,,,98.50802826,51831.05295,4.939926063,264.9842884
8-Dec-07,94559,14335073.32,,,98.54592164,51860.82943,4.944547135,265.2162662
9-Dec-07,94637,14359994.52,,,98.58381503,51890.6059,4.949168207,265.448244
10-Dec-07,94719,14384915.71,,,98.62170841,51920.38238,4.953789279,265.6802218
11-Dec-07,94759,14409836.9,,,98.6596018,51950.15886,4.958410351,265.9121996
12-Dec-07,94824,14434758.1,,,98.69749518,51979.93533,4.963031423,266.1441774
13-Dec-07,94909,14459679.29,,,98.73538857,52009.71181,4.967652495,266.3761553
14-Dec-07,95001,14484600.49,,,98.77328195,52039.48828,4.972273567,266.6081331
15-Dec-07,95110,14509521.68,,,98.81117534,52069.26476,4.97689464,266.8401109
16-Dec-07,95222,14534442.87,,,98.84906872,52099.04124,4.981515712,267.0720887
17-Dec-07,95317,14559364.07,,,98.88696211,52128.81771,4.986136784,267.3040665
18-Dec-07,95387,14584285.26,,,98.92485549,52158.59419,4.990757856,267.5360444
19-Dec-07,95441,14609206.45,,,98.96274888,52188.37067,4.995378928,267.7680222
20-Dec-07,95494,14634127.65,,,99.00064226,52218.14714,5,268
21-Dec-07,95565,14659048.84,,,99.03853565,52247.92362,5.004621072,268.2319778
22-Dec-07,95642,14683970.03,,,99.07642903,52277.70009,5.009242144,268.4639556
23-Dec-07,95699,14708891.23,,,99.11432241,52307.47657,5.013863216,268.6959335
24-Dec-07,95714,14733812.42,,,99.1522158,52337.25305,5.018484288,268.9279113
25-Dec-07,95772,14758733.61,,,99.19010918,52367.02952,5.02310536,269.1598891
26-Dec-07,95820,14783654.81,,,99.22800257,52396.806,5.027726433,269.3918669
27-Dec-07,95874,14808576,,,99.26589595,52426.58247,5.032347505,269.6238447
28-Dec-07,95981,14824864.5,,,99.30378934,52456.35895,5.036968577,269.8558226
29-Dec-07,96126,14841153,,,99.34168272,52486.13543,5.041589649,270.0878004
30-Dec-07,96214,14857441.5,,,99.37957611,52515.9119,5.046210721,270.3197782
31-Dec-07,96302,14873730,,,99.41746949,52545.68838,5.050831793,270.551756
1-Jan-08,96412,14890018.5,,,99.45536288,52575.46485,5.055452865,270.7837338
2-Jan-08,96504,14906307,,,99.49325626,52605.24133,5.060073937,271.0157116
3-Jan-08,96583,14922595.5,,,99.53114965,52635.01781,5.064695009,271.2476895
4-Jan-08,96745,14938884,,,99.56904303,52664.79428,5.069316081,271.4796673
5-Jan-08,96884,14958793.67,,,99.60693642,52694.57076,5.073937153,271.7116451
6-Jan-08,96944,14978703.33,,,99.6448298,52724.34724,5.078558226,271.9436229
7-Jan-08,97020,14998613,,,99.68272319,52754.12371,5.083179298,272.1756007
8-Jan-08,96973,15007600.8,,,99.72061657,52783.90019,5.08780037,272.4075786
9-Jan-08,97029,15016588.6,,,99.75850996,52813.67666,5.092421442,272.6395564
10-Jan-08,97061,15025576.4,,,99.79640334,52843.45314,5.097042514,272.8715342
11-Jan-08,97101,15034564.2,,,99.83429672,52873.22962,5.101663586,273.103512
12-Jan-08,97217,15043552,,,99.87219011,52903.00609,5.106284658,273.3354898
13-Jan-08,97274,15059997,,,99.91008349,52932.78257,5.11090573,273.5674677
14-Jan-08,97329,15076442,,,99.94797688,52962.55904,5.115526802,273.7994455
15-Jan-08,97373,15092887,,,99.98587026,52992.33552,5.120147874,274.0314233
16-Jan-08,97418,15109332,,,100.0237636,53022.112,5.124768946,274.2634011
17-Jan-08,97513,15125777,,,100.061657,53051.88847,5.129390018,274.4953789
18-Jan-08,97646,15142222,,,100.0995504,53081.66495,5.134011091,274.7273567
19-Jan-08,97739,15158667,,,100.1374438,53111.44142,5.138632163,274.9593346
20-Jan-08,97815,15175112,,,100.1753372,53141.2179,5.143253235,275.1913124
21-Jan-08,97832,15192473.25,,,100.2132306,53170.99438,5.147874307,275.4232902
22-Jan-08,97821,15209834.5,,,100.251124,53200.77085,5.152495379,275.655268
23-Jan-08,97857,15227195.75,,,100.2890173,53230.54733,5.157116451,275.8872458
24-Jan-08,97920,15244557,,,100.3269107,53260.32381,5.161737523,276.1192237
25-Jan-08,97985,15261918.25,,,100.3648041,53290.10028,5.166358595,276.3512015
26-Jan-08,98054,15279279.5,,,100.4026975,53319.87676,5.170979667,276.5831793
27-Jan-08,98082,15296640.75,,,100.4405909,53349.65323,5.175600739,276.8151571
28-Jan-08,98103,15314002,,,100.4784843,53379.42971,5.180221811,277.0471349
29-Jan-08,98147,15330066.25,,,100.5163776,53409.20619,5.184842884,277.2791128
30-Jan-08,98211,15346130.5,,,100.554271,53438.98266,5.189463956,277.5110906
31-Jan-08,98285,15362194.75,,,100.5921644,53468.75914,5.194085028,277.7430684
1-Feb-08,98384,15378259,,,100.6300578,53498.53561,5.1987061,277.9750462
2-Feb-08,98489,15394323.25,,,100.6679512,53528.31209,5.203327172,278.207024
3-Feb-08,98553,15410387.5,,,100.7058446,53558.08857,5.207948244,278.4390018
4-Feb-08,98637,15426451.75,,,100.743738,53587.86504,5.212569316,278.6709797
5-Feb-08,98693,15442516,,,100.7816313,53617.64152,5.217190388,278.9029575
6-Feb-08,98772,15459876.75,,,100.8195247,53647.41799,5.22181146,279.1349353
7-Feb-08,98802,15477237.5,,,100.8574181,53677.19447,5.226432532,279.3669131
8-Feb-08,98862,15494598.25,,,100.8953115,53706.97095,5.231053604,279.5988909
9-Feb-08,98902,15511959,,,100.9332049,53736.74742,5.235674677,279.8308688
10-Feb-08,98953,15529319.75,,,100.9710983,53766.5239,5.240295749,280.0628466
11-Feb-08,99036,15546680.5,,,101.0089917,53796.30037,5.244916821,280.2948244
12-Feb-08,99108,15564041.25,,,101.046885,53826.07685,5.249537893,280.5268022
13-Feb-08,99165,15581402,,,101.0847784,53855.85333,5.254158965,280.75878
14-Feb-08,99228,15600672.13,,,101.1226718,53885.6298,5.258780037,280.9907579
15-Feb-08,99361,15619942.25,,,101.1605652,53915.40628,5.263401109,281.2227357
16-Feb-08,99465,15639212.38,,,101.1984586,53945.18276,5.268022181,281.4547135
17-Feb-08,99589,15658482.5,,,101.236352,53974.95923,5.272643253,281.6866913
18-Feb-08,99696,15677752.63,,,101.2742453,54004.73571,5.277264325,281.9186691
19-Feb-08,99752,15697022.75,,,101.3121387,54034.51218,5.281885397,282.150647
20-Feb-08,99834,15716292.88,,,101.3500321,54064.28866,5.28650647,282.3826248
21-Feb-08,99913,15735563,,,101.3879255,54094.06514,5.291127542,282.6146026
22-Feb-08,100120,15757070.75,,,101.4258189,54123.84161,5.295748614,282.8465804
23-Feb-08,100289,15778578.5,,,101.4637123,54153.61809,5.300369686,283.0785582
24-Feb-08,100376,15800086.25,,,101.5016057,54183.39456,5.304990758,283.310536
25-Feb-08,100456,15821594,,,101.539499,54213.17104,5.30961183,283.5425139
26-Feb-08,100545,15843101.75,,,101.5773924,54242.94752,5.314232902,283.7744917
27-Feb-08,100616,15864609.5,,,101.6152858,54272.72399,5.318853974,284.0064695
28-Feb-08,100705,15886117.25,,,101.6531792,54302.50047,5.323475046,284.2384473
29-Feb-08,100743,15907625,,,101.6910726,54332.27694,5.328096118,284.4704251
1-Mar-08,100817,15928928.5,,,101.728966,54362.05342,5.33271719,284.702403
2-Mar-08,100957,15950232,,,101.7668593,54391.8299,5.337338262,284.9343808
3-Mar-08,101075,15971535.5,,,101.8047527,54421.60637,5.341959335,285.1663586
4-Mar-08,101168,15992839,,,101.8426461,54451.38285,5.346580407,285.3983364
5-Mar-08,101277,16014142.5,,,101.8805395,54481.15933,5.351201479,285.6303142
6-Mar-08,101388,16035446,,,101.9184329,54510.9358,5.355822551,285.8622921
7-Mar-08,101484,16056749.5,,,101.9563263,54540.71228,5.360443623,286.0942699
8-Mar-08,101597,16078053,,,101.9942197,54570.48875,5.365064695,286.3262477
9-Mar-08,101699,16098316.5,,,102.032113,54600.26523,5.369685767,286.5582255
10-Mar-08,101815,16118580,,,102.0700064,54630.04171,5.374306839,286.7902033
11-Mar-08,102053,16138843.5,,,102.1078998,54659.81818,5.378927911,287.0221811
12-Mar-08,102157,16159107,,,102.1457932,54689.59466,5.383548983,287.254159
13-Mar-08,102240,16179370.5,,,102.1836866,54719.37113,5.388170055,287.4861368
14-Mar-08,102371,16199634,,,102.22158,54749.14761,5.392791128,287.7181146
15-Mar-08,102491,16219897.5,,,102.2594733,54778.92409,5.3974122,287.9500924
16-Mar-08,102577,16240161,,,102.2973667,54808.70056,5.402033272,288.1820702
17-Mar-08,102646,16317098.88,,,102.3352601,54838.47704,5.406654344,288.4140481
18-Mar-08,102722,16394036.75,,,102.3731535,54868.25351,5.411275416,288.6460259
19-Mar-08,102818,16470974.63,,,102.4110469,54898.02999,5.415896488,288.8780037
20-Mar-08,102927,16547912.5,,,102.4489403,54927.80647,5.42051756,289.1099815
21-Mar-08,103042,16624850.38,,,102.4868337,54957.58294,5.425138632,289.3419593
22-Mar-08,103168,16701788.25,,,102.524727,54987.35942,5.429759704,289.5739372
23-Mar-08,103360,16778726.13,,,102.5626204,55017.1359,5.434380776,289.805915
24-Mar-08,103517,16855664,,,102.6005138,55046.91237,5.439001848,290.0378928
25-Mar-08,103706,16826187.63,,,102.6384072,55076.68885,5.443622921,290.2698706
26-Mar-08,103891,16796711.25,,,102.6763006,55106.46532,5.448243993,290.5018484
27-Mar-08,104059,16767234.88,,,102.714194,55136.2418,5.452865065,290.7338262
28-Mar-08,104273,16737758.5,,,102.7520873,55166.01828,5.457486137,290.9658041
29-Mar-08,104547,16708282.13,,,102.7899807,55195.79475,5.462107209,291.1977819
30-Mar-08,104713,16678805.75,,,102.8278741,55225.57123,5.466728281,291.4297597
31-Mar-08,104886,16649329.38,,,102.8657675,55255.3477,5.471349353,291.6617375
1-Apr-08,105060,16619853,,,102.9036609,55285.12418,5.475970425,291.8937153
2-Apr-08,105138,16655730,,,102.9415543,55314.90066,5.480591497,292.1256932
3-Apr-08,105250,16691607,,,102.9794477,55344.67713,5.485212569,292.357671
4-Apr-08,105469,16727484,,,103.017341,55374.45361,5.489833641,292.5896488
5-Apr-08,105803,16763361,,,103.0552344,55404.23008,5.494454713,292.8216266
6-Apr-08,106034,16799238,,,103.0931278,55434.00656,5.499075786,293.0536044
7-Apr-08,106196,16835115,,,103.1310212,55463.78304,5.503696858,293.2855823
8-Apr-08,106363,16870992,,,103.1689146,55493.55951,5.50831793,293.5175601
9-Apr-08,106534,16897213.44,,,103.206808,55523.33599,5.512939002,293.7495379
10-Apr-08,106636,16923434.89,,,103.2447013,55553.11246,5.517560074,293.9815157
11-Apr-08,106730,16949656.33,,,103.2825947,55582.88894,5.522181146,294.2134935
12-Apr-08,106860,16975877.78,,,103.3204881,55612.66542,5.526802218,294.4454713
13-Apr-08,106918,17002099.22,,,103.3583815,55642.44189,5.53142329,294.6774492
14-Apr-08,107043,17028320.67,,,103.3962749,55672.21837,5.536044362,294.909427
15-Apr-08,107078,17054542.11,,,103.4341683,55701.99485,5.540665434,295.1414048
16-Apr-08,107277,17080763.56,,,103.4720617,55731.77132,5.545286506,295.3733826
17-Apr-08,107351,17106985,,,103.509955,55761.5478,5.549907579,295.6053604
18-Apr-08,107490,17144462.75,,,103.5478484,55791.32427,5.554528651,295.8373383
19-Apr-08,107596,17181940.5,,,103.5857418,55821.10075,5.559149723,296.0693161
20-Apr-08,107744,17219418.25,,,103.6236352,55850.87723,5.563770795,296.3012939
21-Apr-08,107868,17256896,,,103.6615286,55880.6537,5.568391867,296.5332717
22-Apr-08,108078,17294373.75,,,103.699422,55910.43018,5.573012939,296.7652495
23-Apr-08,108386,17331851.5,,,103.7373154,55940.20665,5.577634011,296.9972274
24-Apr-08,109112,17369329.25,,,103.7752087,55969.98313,5.582255083,297.2292052
25-Apr-08,109806,17406807,,,103.8131021,55999.75961,5.586876155,297.461183
26-Apr-08,110432,17450397.13,,,103.8509955,56029.53608,5.591497227,297.6931608
27-Apr-08,111155,17493987.25,,,103.8888889,56059.31256,5.596118299,297.9251386
28-Apr-08,111483,17537577.38,,,103.9267823,56089.08903,5.600739372,298.1571165
29-Apr-08,111958,17581167.5,,,103.9646757,56118.86551,5.605360444,298.3890943
30-Apr-08,112369,17624757.63,,,104.002569,56148.64199,5.609981516,298.6210721
1-May-08,112766,17668347.75,,,104.0404624,56178.41846,5.614602588,298.8530499
2-May-08,113447,17711937.88,,,104.0783558,56208.19494,5.61922366,299.0850277
3-May-08,114639,17755528,,,104.1162492,56237.97142,5.623844732,299.3170055
4-May-08,116298,17798084,,,104.1541426,56267.74789,5.628465804,299.5489834
5-May-08,117593,17840640,,,104.192036,56297.52437,5.633086876,299.7809612
6-May-08,118368,17883196,,,104.2299294,56327.30084,5.637707948,300.012939
7-May-08,119384,17925371,,,104.2678227,56357.07732,5.64232902,300.2449168
8-May-08,120138,17967546,,,104.3057161,56386.8538,5.646950092,300.4768946
9-May-08,120631,18009721,,,104.3436095,56416.63027,5.651571165,300.7088725
10-May-08,121592,18051896,,,104.3815029,56446.40675,5.656192237,300.9408503
11-May-08,122521,18094071,,,104.4193963,56476.18322,5.660813309,301.1728281
12-May-08,122971,18122402.88,,,104.4572897,56505.9597,5.665434381,301.4048059
13-May-08,123501,18150734.75,,,104.495183,56535.73618,5.670055453,301.6367837
14-May-08,123693,18179066.63,,,104.5330764,56565.51265,5.674676525,301.8687616
15-May-08,123748,18207398.5,,,104.5709698,56595.28913,5.679297597,302.1007394
16-May-08,123851,18235730.38,,,104.6088632,56625.0656,5.683918669,302.3327172
17-May-08,123971,18264062.25,,,104.6467566,56654.84208,5.688539741,302.564695
18-May-08,124133,18292394.13,,,104.68465,56684.61856,5.693160813,302.7966728
19-May-08,124322,18320726,,,104.7225434,56714.39503,5.697781885,303.0286506
20-May-08,124484,18354811.88,,,104.7604367,56744.17151,5.702402957,303.2606285
21-May-08,124610,18388897.75,,,104.7983301,56773.94799,5.70702403,303.4926063
22-May-08,124760,18422983.63,,,104.8362235,56803.72446,5.711645102,303.7245841
23-May-08,124920,18457069.5,,,104.8741169,56833.50094,5.716266174,303.9565619
24-May-08,125114,18491155.38,,,104.9120103,56863.27741,5.720887246,304.1885397
25-May-08,125291,18525241.25,,,104.9499037,56893.05389,5.725508318,304.4205176
26-May-08,125434,18559327.13,,,104.987797,56922.83037,5.73012939,304.6524954
27-May-08,125570,18593413,,,105.0256904,56952.60684,5.734750462,304.8844732
28-May-08,125763,18641089.13,,,105.0635838,56982.38332,5.739371534,305.116451
29-May-08,125986,18688765.25,,,105.1014772,57012.15979,5.743992606,305.3484288
30-May-08,126221,18736441.38,,,105.1393706,57041.93627,5.748613678,305.5804067
31-May-08,126495,18784117.5,,,105.177264,57071.71275,5.75323475,305.8123845
1-Jun-08,126734,18831793.63,,,105.2151574,57101.48922,5.757855823,306.0443623
2-Jun-08,126954,18879469.75,,,105.2530507,57131.2657,5.762476895,306.2763401
3-Jun-08,127146,18927145.88,,,105.2909441,57161.04217,5.767097967,306.5083179
4-Jun-08,127368,18974822,,,105.3288375,57190.81865,5.771719039,306.7402957
5-Jun-08,127561,19048252,,,105.3667309,57220.59513,5.776340111,306.9722736
6-Jun-08,127813,19121682,,,105.4046243,57250.3716,5.780961183,307.2042514
7-Jun-08,128029,19182658.17,,,105.4425177,57280.14808,5.785582255,307.4362292
8-Jun-08,128191,19243634.33,,,105.480411,57309.92455,5.790203327,307.668207
9-Jun-08,128445,19304610.5,,,105.5183044,57339.70103,5.794824399,307.9001848
10-Jun-08,128665,19365586.67,,,105.5561978,57369.47751,5.799445471,308.1321627
11-Jun-08,128834,19426562.83,,,105.5940912,57399.25398,5.804066543,308.3641405
12-Jun-08,128978,19487539,,,105.6319846,57429.03046,5.808687616,308.5961183
13-Jun-08,129135,19555001,,,105.669878,57458.80694,5.813308688,308.8280961
14-Jun-08,129346,19622463,,,105.7077714,57488.58341,5.81792976,309.0600739
15-Jun-08,129534,19689925,,,105.7456647,57518.35989,5.822550832,309.2920518
16-Jun-08,129824,19757387,,,105.7835581,57548.13636,5.827171904,309.5240296
17-Jun-08,130036,19824849,,,105.8214515,57577.91284,5.831792976,309.7560074
18-Jun-08,130203,19892311,,,105.8593449,57607.68932,5.836414048,309.9879852
19-Jun-08,130528,19959773,,,105.8972383,57637.46579,5.84103512,310.219963
20-Jun-08,130815,20027235,,,105.9351317,57667.24227,5.845656192,310.4519409
21-Jun-08,131053,20085851.38,,,105.973025,57697.01874,5.850277264,310.6839187
22-Jun-08,131915,20144467.75,,,106.0109184,57726.79522,5.854898336,310.9158965
23-Jun-08,132392,20203084.13,,,106.0488118,57756.5717,5.859519409,311.1478743
24-Jun-08,132669,20261700.5,,,106.0867052,57786.34817,5.864140481,311.3798521
25-Jun-08,132890,20320316.88,,,106.1245986,57816.12465,5.868761553,311.6118299
26-Jun-08,133057,20378933.25,,,106.162492,57845.90112,5.873382625,311.8438078
27-Jun-08,133330,20437549.63,,,106.2003854,57875.6776,5.878003697,312.0757856
28-Jun-08,133732,20496166,,,106.2382787,57905.45408,5.882624769,312.3077634
29-Jun-08,134070,20576253.75,,,106.2761721,57935.23055,5.887245841,312.5397412
30-Jun-08,134354,20656341.5,,,106.3140655,57965.00703,5.891866913,312.771719
1-Jul-08,134571,20736429.25,,,106.3519589,57994.78351,5.896487985,313.0036969
2-Jul-08,134795,20816517,,,106.3898523,58024.55998,5.901109057,313.2356747
3-Jul-08,135049,20896604.75,,,106.4277457,58054.33646,5.905730129,313.4676525
4-Jul-08,135356,20976692.5,,,106.465639,58084.11293,5.910351201,313.6996303
5-Jul-08,135745,21056780.25,,,106.5035324,58113.88941,5.914972274,313.9316081
6-Jul-08,136122,21136868,,,106.5414258,58143.66589,5.919593346,314.163586
7-Jul-08,136386,21193800.38,,,106.5793192,58173.44236,5.924214418,314.3955638
8-Jul-08,136625,21250732.75,,,106.6172126,58203.21884,5.92883549,314.6275416
9-Jul-08,136834,21307665.13,,,106.655106,58232.99531,5.933456562,314.8595194
10-Jul-08,137102,21364597.5,,,106.6929994,58262.77179,5.938077634,315.0914972
11-Jul-08,137442,21421529.88,,,106.7308927,58292.54827,5.942698706,315.323475
12-Jul-08,138028,21478462.25,,,106.7687861,58322.32474,5.947319778,315.5554529
13-Jul-08,138242,21535394.63,,,106.8066795,58352.10122,5.95194085,315.7874307
14-Jul-08,138615,21592327,,,106.8445729,58381.87769,5.956561922,316.0194085
15-Jul-08,138860,21647848,,,106.8824663,58411.65417,5.961182994,316.2513863
16-Jul-08,139031,21703369,,,106.9203597,58441.43065,5.965804067,316.4833641
17-Jul-08,139218,21758890,,,106.9582531,58471.20712,5.970425139,316.715342
18-Jul-08,139452,21814411,,,106.9961464,58500.9836,5.975046211,316.9473198
19-Jul-08,139939,21869932,,,107.0340398,58530.76007,5.979667283,317.1792976
20-Jul-08,140241,21925453,,,107.0719332,58560.53655,5.984288355,317.4112754
21-Jul-08,140479,21980974,,,107.1098266,58590.31303,5.988909427,317.6432532
22-Jul-08,140705,22036495,,,107.14772,58620.0895,5.993530499,317.8752311
23-Jul-08,140735,22092784,,,107.1856134,58649.86598,5.998151571,318.1072089
24-Jul-08,140865,22149073,,,107.2235067,58679.64246,6.002772643,318.3391867
25-Jul-08,141136,22205362,,,107.2614001,58709.41893,6.007393715,318.5711645
26-Jul-08,141323,22261651,,,107.2992935,58739.19541,6.012014787,318.8031423
27-Jul-08,141447,22317940,,,107.3371869,58768.97188,6.01663586,319.0351201
28-Jul-08,141616,22374229,,,107.3750803,58798.74836,6.021256932,319.267098
29-Jul-08,141806,22430518,,,107.4129737,58828.52484,6.025878004,319.4990758
30-Jul-08,142008,22486807,,,107.4508671,58858.30131,6.030499076,319.7310536
31-Jul-08,142280,22534885,,,107.4887604,58888.07779,6.035120148,319.9630314
1-Aug-08,142611,22582963,,,107.5266538,58917.85426,6.03974122,320.1950092
2-Aug-08,142824,22631041,,,107.5645472,58947.63074,6.044362292,320.4269871
3-Aug-08,143037,22679119,,,107.6024406,58977.40722,6.048983364,320.6589649
4-Aug-08,143373,22727197,,,107.640334,59007.18369,6.053604436,320.8909427
5-Aug-08,143557,22775275,,,107.6782274,59036.96017,6.058225508,321.1229205
6-Aug-08,143830,22823353,,,107.7161207,59066.73664,6.06284658,321.3548983
7-Aug-08,143965,22879632,,,107.7540141,59096.51312,6.067467652,321.5868762
8-Aug-08,144180,22921914.63,,,107.7919075,59126.2896,6.072088725,321.818854
9-Aug-08,144573,22964197.25,,,107.8298009,59156.06607,6.076709797,322.0508318
10-Aug-08,145340,23006479.88,,,107.8676943,59185.84255,6.081330869,322.2828096
11-Aug-08,147668,23048762.5,,,107.9055877,59215.61903,6.085951941,322.5147874
12-Aug-08,150265,23091045.13,,,107.9434811,59245.3955,6.090573013,322.7467652
13-Aug-08,152320,23133327.75,,,107.9813744,59275.17198,6.095194085,322.9787431
14-Aug-08,153564,23175610.38,,,108.0192678,59304.94845,6.099815157,323.2107209
15-Aug-08,154383,23217893,,,108.0571612,59334.72493,6.104436229,323.4426987
16-Aug-08,156371,23273159.75,,,108.0950546,59364.50141,6.109057301,323.6746765
17-Aug-08,157899,23328426.5,,,108.132948,59394.27788,6.113678373,323.9066543
18-Aug-08,159069,23383693.25,,,108.1708414,59424.05436,6.118299445,324.1386322
19-Aug-08,160126,23438960,,,108.2087347,59453.83083,6.122920518,324.37061
20-Aug-08,161147,23494226.75,,,108.2466281,59483.60731,6.12754159,324.6025878
21-Aug-08,162270,23549493.5,,,108.2845215,59513.38379,6.132162662,324.8345656
22-Aug-08,163424,23604760.25,,,108.3224149,59543.16026,6.136783734,325.0665434
23-Aug-08,164609,23660027,,,108.3603083,59572.93674,6.141404806,325.2985213
24-Aug-08,165637,23742905.88,,,108.3982017,59602.71321,6.146025878,325.5304991
25-Aug-08,166744,23825784.75,,,108.4360951,59632.48969,6.15064695,325.7624769
26-Aug-08,168066,23908663.63,,,108.4739884,59662.26617,6.155268022,325.9944547
27-Aug-08,169317,23991542.5,,,108.5118818,59692.04264,6.159889094,326.2264325
28-Aug-08,170508,24074421.38,,,108.5497752,59721.81912,6.164510166,326.4584104
29-Aug-08,171889,24157300.25,,,108.5876686,59751.5956,6.169131238,326.6903882
30-Aug-08,173291,24240179.13,,,108.625562,59781.37207,6.173752311,326.922366
31-Aug-08,174692,24323058,,,108.6634554,59811.14855,6.178373383,327.1543438
1-Sep-08,175817,24446887.6,,,108.7013487,59840.92502,6.182994455,327.3863216
2-Sep-08,177371,24570717.2,,,108.7392421,59870.7015,6.187615527,327.6182994
3-Sep-08,178887,24694546.8,,,108.7771355,59900.47798,6.192236599,327.8502773
4-Sep-08,181957,24818376.4,,,108.8150289,59930.25445,6.196857671,328.0822551
5-Sep-08,183867,24942206,,,108.8529223,59960.03093,6.201478743,328.3142329
6-Sep-08,186042,25017862.67,,,108.8908157,59989.8074,6.206099815,328.5462107
7-Sep-08,186907,25093519.33,,,108.9287091,60019.58388,6.210720887,328.7781885
8-Sep-08,188969,25169176,,,108.9666024,60049.36036,6.215341959,329.0101664
9-Sep-08,190578,25259551,,,109.0044958,60079.13683,6.219963031,329.2421442
10-Sep-08,192608,25349926,,,109.0423892,60108.91331,6.224584104,329.474122
11-Sep-08,194076,25440301,,,109.0802826,60138.68978,6.229205176,329.7060998
12-Sep-08,196644,25530676,,,109.118176,60168.46626,6.233826248,329.9380776
13-Sep-08,198692,25621051,,,109.1560694,60198.24274,6.23844732,330.1700555
14-Sep-08,200492,25711426,,,109.1939627,60228.01921,6.243068392,330.4020333
15-Sep-08,201545,25801801,,,109.2318561,60257.79569,6.247689464,330.6340111
16-Sep-08,202084,25892176,,,109.2697495,60287.57216,6.252310536,330.8659889
17-Sep-08,202844,25996942.38,,,109.3076429,60317.34864,6.256931608,331.0979667
18-Sep-08,203280,26101708.75,,,109.3455363,60347.12512,6.26155268,331.3299445
19-Sep-08,204532,26206475.13,,,109.3834297,60376.90159,6.266173752,331.5619224
20-Sep-08,205895,26311241.5,,,109.4213231,60406.67807,6.270794824,331.7939002
21-Sep-08,206735,26416007.88,,,109.4592164,60436.45455,6.275415896,332.025878
22-Sep-08,208011,26520774.25,,,109.4971098,60466.23102,6.280036969,332.2578558
23-Sep-08,210845,26625540.63,,,109.5350032,60496.0075,6.284658041,332.4898336
24-Sep-08,214980,26730307,,,109.5728966,60525.78397,6.289279113,332.7218115
25-Sep-08,219178,27102138.38,,,109.61079,60555.56045,6.293900185,332.9537893
26-Sep-08,224026,27473969.75,,,109.6486834,60585.33693,6.298521257,333.1857671
27-Sep-08,228542,27845801.13,,,109.6865768,60615.1134,6.303142329,333.4177449
28-Sep-08,234238,28217632.5,,,109.7244701,60644.88988,6.307763401,333.6497227
29-Sep-08,237278,28589463.88,,,109.7623635,60674.66635,6.312384473,333.8817006
30-Sep-08,240612,28961295.25,,,109.8002569,60704.44283,6.317005545,334.1136784
1-Oct-08,243664,29333126.63,,,109.8381503,60734.21931,6.321626617,334.3456562
2-Oct-08,250626,29704958,,,109.8760437,60763.99578,6.326247689,334.577634
3-Oct-08,255123,30025861,,,109.9139371,60793.77226,6.330868762,334.8096118
4-Oct-08,257270,30346764,,,109.9518304,60823.54873,6.335489834,335.0415896
5-Oct-08,257314,30667667,,,109.9897238,60853.32521,6.340110906,335.2735675
6-Oct-08,260036,30988570,,,110.0276172,60883.10169,6.344731978,335.5055453
7-Oct-08,263218,31228930.25,,,110.0655106,60912.87816,6.34935305,335.7375231
8-Oct-08,264712,31469290.5,,,110.103404,60942.65464,6.353974122,335.9695009
9-Oct-08,265865,31709650.75,,,110.1412974,60972.43112,6.358595194,336.2014787
10-Oct-08,269431,31950011,,,110.1791908,61002.20759,6.363216266,336.4334566
11-Oct-08,271130,32192304.75,,,110.2170841,61031.98407,6.367837338,336.6654344
12-Oct-08,272290,32434598.5,,,110.2549775,61061.76054,6.37245841,336.8974122
13-Oct-08,273549,32676892.25,,,110.2928709,61091.53702,6.377079482,337.12939
14-Oct-08,274918,32919186,,,110.3307643,61121.3135,6.381700555,337.3613678
15-Oct-08,275838,33161479.75,,,110.3686577,61151.08997,6.386321627,337.5933457
16-Oct-08,277090,33403773.5,,,110.4065511,61180.86645,6.390942699,337.8253235
17-Oct-08,278487,33646067.25,,,110.4444444,61210.64292,6.395563771,338.0573013
18-Oct-08,278982,33888361,,,110.4823378,61240.4194,6.400184843,338.2892791
19-Oct-08,279697,34001628.5,,,110.5202312,61270.19588,6.404805915,338.5212569
20-Oct-08,280346,34114896,,,110.5581246,61299.97235,6.409426987,338.7532348
21-Oct-08,280957,34228163.5,,,110.596018,61329.74883,6.414048059,338.9852126
