Date,Subscribers,Views,Subscriber 2,Views 2,Subscibers 3,Views 3,Subscribers 4,Views 4
"May 15, 2017",140241,,,,,,,
"May 16, 2017",140479,,,,,,,
"May 17, 2017",140705,22036495,,,,,,
"May 18, 2017",140735,,,,,,,
"May 19, 2017",140865,,,,,,,
"May 20, 2017",141136,,,,,,,
"May 21, 2017",141323,,,,,,,
"May 22, 2017",141447,,,,,,,
"May 23, 2017",141616,,,,,,,
"May 24, 2017",141806,,,,,,,
"May 25, 2017",142008,22486807,,,,,,
"May 26, 2017",142280,,,,,,,
"May 27, 2017",142611,,,,,,,
"May 28, 2017",142824,,,,,,,
"May 29, 2017",143037,,,,,,,
"May 30, 2017",143373,,,,,,,
"May 31, 2017",143557,,,,,,,
"Jun 01, 2017",143830,22823353,,,,,,
"Jun 02, 2017",143965,22879632,,,,,,
"Jun 03, 2017",144180,,,,,,,
"Jun 04, 2017",144573,,,,,,,
"Jun 05, 2017",145340,,,,,,,
"Jun 06, 2017",147668,,,,,,,
"Jun 07, 2017",150265,,,,,,,
"Jun 08, 2017",152320,,,,,,,
"Jun 09, 2017",153564,,,,,,,
"Jun 10, 2017",154383,23217893,,,,,,
"Jun 11, 2017",156371,,,,,,,
"Jun 12, 2017",157899,,,,,,,
"Jun 13, 2017",159069,,,,,,,
"Jun 14, 2017",160126,,,,,,,
"Jun 15, 2017",161147,,,,,,,
"Jun 16, 2017",162270,,,,,,,
"Jun 17, 2017",163424,,,,,,,
"Jun 18, 2017",164609,23660027,,,,,,
"Jun 19, 2017",165637,,,,,,,
"Jun 20, 2017",166744,,,,,,,
"Jun 21, 2017",168066,,,,,,,
"Jun 22, 2017",169317,,,,,,,
"Jun 23, 2017",170508,,,,,,,
"Jun 24, 2017",171889,,,,,,,
"Jun 25, 2017",173291,,,,,,,
"Jun 26, 2017",174692,24323058,,,,,,
"Jun 27, 2017",175817,,,,,,,
"Jun 28, 2017",177371,,,,,,,
"Jun 29, 2017",178887,,,,,,,
"Jun 30, 2017",181957,,,,,,,
"Jul 01, 2017",183867,24942206,,,,,,
"Jul 02, 2017",186042,,,,,,,
"Jul 03, 2017",186907,,,,,,,
"Jul 04, 2017",188969,25169176,,,,,,
"Jul 05, 2017",190578,,,,,,,
"Jul 06, 2017",192608,,,,,,,
"Jul 07, 2017",194076,,,,,,,
"Jul 08, 2017",196644,,,,,,,
"Jul 09, 2017",198692,,,,,,,
"Jul 10, 2017",200492,,,,,,,
"Jul 11, 2017",201545,,,,,,,
"Jul 12, 2017",202084,25892176,,,,,,
"Jul 13, 2017",202844,,,,,,,
"Jul 14, 2017",203280,,,,,,,
"Jul 15, 2017",204532,,,,,,,
"Jul 16, 2017",205895,,,,,,,
"Jul 17, 2017",206735,,,,,,,
"Jul 18, 2017",208011,,,,,,,
"Jul 19, 2017",210845,,,,,,,
"Jul 20, 2017",214980,26730307,,,,,,
"Jul 21, 2017",219178,,,,,,,
"Jul 22, 2017",224026,,,,,,,
"Jul 23, 2017",228542,,,,,,,
"Jul 24, 2017",234238,,,,,,,
"Jul 25, 2017",237278,,,,,,,
"Jul 26, 2017",240612,,,,,,,
"Jul 27, 2017",243664,,,,,,,
"Jul 28, 2017",250626,29704958,,,,,,
"Jul 29, 2017",255123,,,,,,,
"Jul 30, 2017",257270,,,,,,,
"Jul 31, 2017",257314,,,,,,,
"Aug 01, 2017",260036,30988570,,,,,,
"Aug 02, 2017",263218,,,,,,,
"Aug 03, 2017",264712,,,,,,,
"Aug 04, 2017",265865,,,,,,,
"Aug 05, 2017",269431,31950011,,,,,,
"Aug 06, 2017",271130,,,,,,,
"Aug 07, 2017",272290,,,,,,,
"Aug 08, 2017",273549,,,,,,,
"Aug 09, 2017",274918,,,,,,,
"Aug 10, 2017",275838,,,,,,,
"Aug 11, 2017",277090,,,,,,,
"Aug 12, 2017",278487,,,,,,,
"Aug 13, 2017",278982,33888361,,,,,,
"Aug 14, 2017",279697,,,,,,,
"Aug 15, 2017",280346,,,,,,,
"Aug 16, 2017",280957,,,,,,,
"Aug 17, 2017",281554,,,,,,,
"Aug 18, 2017",282268,,,,,,,
"Aug 19, 2017",282883,,,,,,,
"Aug 20, 2017",283348,,,,,,,
"Aug 21, 2017",283700,34794501,,,,,,
"Aug 22, 2017",284245,,,,,,,
"Aug 23, 2017",285084,,,,,,,
"Aug 24, 2017",285521,,,,,,,
"Aug 25, 2017",285837,,,,,,,
"Aug 26, 2017",286415,,,,,,,
"Aug 27, 2017",286995,,,,,,,
"Aug 28, 2017",287604,,,,,,,
"Aug 29, 2017",288084,35836408,,,,,,
"Aug 30, 2017",288678,,,,,,,
"Aug 31, 2017",289278,,,,,,,
"Sep 01, 2017",290164,36165153,,,,,,
"Sep 02, 2017",290992,,,,,,,
"Sep 03, 2017",292010,,,,,,,
"Sep 04, 2017",293295,,,,,,,
"Sep 05, 2017",294154,,,,,,,
"Sep 06, 2017",294899,37140624,,,,,,
"Sep 07, 2017",295686,,,,,,,
"Sep 08, 2017",296302,,,,,,,
"Sep 09, 2017",297178,,,,,,,
"Sep 10, 2017",298130,,,,,,,
"Sep 11, 2017",298650,,,,,,,
"Sep 12, 2017",299123,,,,,,,
"Sep 13, 2017",299588,,,,,,,
"Sep 14, 2017",300079,38306511,,,,,,
"Sep 15, 2017",300387,,,,,,,
"Sep 16, 2017",300839,,,,,,,
"Sep 17, 2017",301277,,,,,,,
"Sep 18, 2017",301637,,,,,,,
"Sep 19, 2017",302002,,,,,,,
"Sep 20, 2017",302509,,,,,,,
"Sep 21, 2017",303002,,,,,,,
"Sep 22, 2017",303373,39550741,,,,,,
"Sep 23, 2017",303951,,,,,,,
"Sep 24, 2017",304860,,,,,,,
"Sep 25, 2017",306146,,,,,,,
"Sep 26, 2017",306786,,,,,,,
"Sep 27, 2017",307493,,,,,,,
"Sep 28, 2017",308246,,,,,,,
"Sep 29, 2017",308865,,,,,,,
"Sep 30, 2017",309711,40718959,,,,,,
"Oct 01, 2017",311294,40862010,,,,,,
"Oct 02, 2017",313102,,,,,,,
"Oct 03, 2017",314395,,,,,,,
"Oct 04, 2017",315763,,,,,,,
"Oct 05, 2017",317461,,,,,,,
"Oct 06, 2017",318826,,,,,,,
"Oct 07, 2017",321246,,,,,,,
"Oct 08, 2017",323271,42408652,,,,,,
"Oct 09, 2017",324727,,,,,,,
"Oct 10, 2017",325713,,,,,,,
"Oct 11, 2017",326939,,,,,,,
"Oct 12, 2017",328233,,,,,,,
"Oct 13, 2017",329121,,,,,,,
"Oct 14, 2017",331558,,,,,,,
"Oct 15, 2017",340635,,,,,,,
"Oct 16, 2017",344178,44316213,,,,,,
"Oct 17, 2017",345679,,,,,,,
"Oct 18, 2017",346836,,,,,,,
"Oct 19, 2017",347670,,,,,,,
"Oct 20, 2017",348533,,,,,,,
"Oct 21, 2017",349601,,,,,,,
"Oct 22, 2017",350637,,,,,,,
"Oct 23, 2017",351405,,,,,,,
"Oct 24, 2017",352134,45940962,,,,,,
"Oct 25, 2017",352979,,,,,,,
"Oct 26, 2017",353780,,,,,,,
"Oct 27, 2017",354417,,,,,,,
"Oct 28, 2017",357016,,,,,,,
"Oct 29, 2017",359450,,,,,,,
"Oct 30, 2017",360268,,,,,,,
"Oct 31, 2017",360887,,,,,,,
"Nov 01, 2017",361511,47615606,,,,,,
"Nov 02, 2017",362031,,,,,,,
"Nov 03, 2017",362409,,,,,,,
"Nov 04, 2017",362952,,,,,,,
"Nov 05, 2017",363660,,,,,,,
"Nov 06, 2017",364157,,,,,,,
"Nov 07, 2017",365078,,,,,,,
"Nov 08, 2017",365462,,,,,,,
"Nov 09, 2017",365597,48732135,,,,,,
"Nov 10, 2017",366002,,,,,,,
"Nov 11, 2017",368629,,,,,,,
"Nov 12, 2017",369989,,,,,,,
"Nov 13, 2017",370594,,,,,,,
"Nov 14, 2017",370975,,,,,,,
"Nov 15, 2017",371412,,,,,,,
"Nov 16, 2017",372050,,,,,,,
"Nov 17, 2017",373372,50035028,,,,,,
"Nov 18, 2017",373911,,,,,,,
"Nov 19, 2017",374482,,,,,,,
"Nov 20, 2017",375725,,,,,,,
"Nov 21, 2017",376440,,,,,,,
"Nov 22, 2017",376748,,,,,,,
"Nov 23, 2017",377507,,,,,,,
"Nov 24, 2017",378235,,,,,,,
"Nov 25, 2017",378934,51239801,,,,,,
"Nov 26, 2017",379646,,,,,,,
"Nov 27, 2017",380136,,,,,,,
"Nov 28, 2017",380669,,,,,,,
"Nov 29, 2017",381154,,,,,,,
"Nov 30, 2017",381824,,,,,,,
"Dec 01, 2017",382363,51945320,,,,,,
"Dec 02, 2017",383294,,,,,,,
"Dec 03, 2017",384146,52303037,,,,,,
"Dec 04, 2017",384572,,,,,,,
"Dec 05, 2017",384895,,,,,,,
"Dec 06, 2017",385468,,,,,,,
"Dec 07, 2017",386054,,,,,,,
"Dec 08, 2017",386447,,,,,,,
"Dec 09, 2017",387066,,,,,,,
"Dec 10, 2017",387490,,,,,,,
"Dec 11, 2017",387991,53309514,,,,,,
"Dec 12, 2017",388446,,,,,,,
"Dec 13, 2017",388851,,,,,,,
"Dec 14, 2017",389218,,,,,,,
"Dec 15, 2017",389575,,,,,,,
"Dec 16, 2017",390004,,,,,,,
"Dec 17, 2017",390383,,,,,,,
"Dec 18, 2017",390786,,,,,,,
"Dec 19, 2017",391185,54283855,,,,,,
"Dec 20, 2017",391680,,,,,,,
"Dec 21, 2017",392197,,,,,,,
"Dec 22, 2017",392778,,,,,,,
"Dec 23, 2017",393690,,,,,,,
"Dec 24, 2017",394414,,,,,,,
"Dec 25, 2017",395252,,,,,,,
"Dec 26, 2017",396261,,,,,,,
"Dec 27, 2017",397120,55632733,,,,,,
"Dec 28, 2017",397845,,,,,,,
"Dec 29, 2017",399012,,,,,,,
"Dec 30, 2017",400086,,,,,,,
"Dec 31, 2017",400902,,0,0,,,,
"Jan 01, 2018",401708,56521878,166,,,,,
"Jan 02, 2018",402440,,288,,,,,
"Jan 03, 2018",403116,,411,,,,,
"Jan 04, 2018",403860,57066252,534,,,,,
"Jan 05, 2018",404497,,753,,,,,
"Jan 06, 2018",405225,,972,,,,,
"Jan 07, 2018",405689,,1090,,,,,
"Jan 08, 2018",406110,,1159,,,,,
"Jan 09, 2018",406456,,1192,,,,,
"Jan 10, 2018",406854,,1239,,,,,
"Jan 11, 2018",406430,,1288,,,,,
"Jan 12, 2018",406718,57913765,1911,,,,,
"Jan 13, 2018",407136,,2050,,,,,
"Jan 14, 2018",407632,,2345,,,,,
"Jan 15, 2018",408251,,2673,,,,,
"Jan 16, 2018",408606,,2829,,,,,
"Jan 17, 2018",409003,,2844,,,,,
"Jan 18, 2018",409348,,2926,,,,,
"Jan 19, 2018",409704,,2982,,,,,
"Jan 20, 2018",410110,59172545,3034,,,,,
"Jan 21, 2018",410571,,3108,,,,,
"Jan 22, 2018",410943,,3182,,,,,
"Jan 23, 2018",411224,,3221,,,,,
"Jan 24, 2018",411548,,3263,,,,,
"Jan 25, 2018",411912,,3320,,,,,
"Jan 26, 2018",412335,,3360,,,,,
"Jan 27, 2018",412801,,3398,,,,,
"Jan 28, 2018",413511,60259063,3449,,,,,
"Jan 29, 2018",414072,,3501,,,,,
"Jan 30, 2018",414576,,3553,,,,,
"Jan 31, 2018",415020,,3605,,,,,
"Feb 01, 2018",415896,61092883,3706,,117,,,
"Feb 02, 2018",416609,,3820,,,,,
"Feb 03, 2018",417567,,3945,,,,,
"Feb 04, 2018",418118,,3956,,,,,
"Feb 05, 2018",418528,61642493,4017,,,,,
"Feb 06, 2018",418896,,4049,,,,,
"Feb 07, 2018",419215,,4081,,,,,
"Feb 08, 2018",419523,,4114,,,,,
"Feb 09, 2018",419813,,4145,,,,,
"Feb 10, 2018",420057,,4174,,,,,
"Feb 11, 2018",420591,,4221,,,,,
"Feb 12, 2018",420931,,4271,,,,,
"Feb 13, 2018",421233,62084716,4307,,,,,
"Feb 14, 2018",421565,,4549,,,,,
"Feb 15, 2018",421824,,4700,,,,,
"Feb 16, 2018",422107,,4902,,,,,
"Feb 17, 2018",422382,,4978,,,,,
"Feb 18, 2018",422859,,5040,,,,,
"Feb 19, 2018",423329,,5085,,,,,
"Feb 20, 2018",423670,,5149,,,,,
"Feb 21, 2018",423964,62883120,5192,,,,,
"Feb 22, 2018",424468,,5235,,,,,
"Feb 23, 2018",425101,,5281,,,,,
"Feb 24, 2018",425855,,5356,,,,,
"Feb 25, 2018",426849,,5405,,,,,
"Feb 26, 2018",427746,,5423,,,,,
"Feb 27, 2018",428564,,5457,,,,,
"Feb 28, 2018",429690,,5477,,,,,
"Mar 01, 2018",430557,64430648,5505,,,,,
"Mar 02, 2018",431325,,5527,,,,,
"Mar 03, 2018",432740,,5572,,,,,
"Mar 04, 2018",434594,,5626,,,,,
"Mar 05, 2018",435623,,5665,,,,,
"Mar 06, 2018",436291,,5707,,,,,
"Mar 07, 2018",437105,,5734,,,,,
"Mar 08, 2018",437805,,5762,,,,,
"Mar 09, 2018",438500,61269938,5797,,,,,
"Mar 10, 2018",439387,,5813,,,,,
"Mar 11, 2018",440049,,5863,,,,,
"Mar 12, 2018",440405,,5877,,,,,
"Mar 13, 2018",440932,,5892,,,,,
"Mar 14, 2018",441342,,5920,,,,,
"Mar 15, 2018",441976,,5948,,,,,
"Mar 16, 2018",442586,,5982,,,,,
"Mar 17, 2018",443573,62330598,6043,,,,,
"Mar 18, 2018",444148,,6072,,,,,
"Mar 19, 2018",444638,,6085,,,,,
"Mar 20, 2018",444952,,6102,,,,,
"Mar 21, 2018",445188,,6120,,,,,
"Mar 22, 2018",445547,,6141,,,,,
"Mar 23, 2018",445907,,6159,,,,,
"Mar 24, 2018",446298,,6182,,,,,
"Mar 25, 2018",446636,63047885,6195,,,,,
"Mar 26, 2018",446959,,6211,,,,,
"Mar 27, 2018",447237,,6216,,,,,
"Mar 28, 2018",447452,,6233,,,,,
"Mar 29, 2018",447675,,6247,,,,,
"Mar 30, 2018",447975,,6265,,,,,
"Mar 31, 2018",448357,,6276,,,,,
"Apr 01, 2018",448630,63683181,6293,,,,,
"Apr 02, 2018",449150,63804227,6314,,,,,
"Apr 03, 2018",449471,,6341,,,,,
"Apr 04, 2018",449765,,6375,,,,,
"Apr 05, 2018",450072,,6397,,,,,
"Apr 06, 2018",450249,,6412,,,,,
"Apr 07, 2018",450534,,6429,,,,,
"Apr 08, 2018",450872,,6436,,,,,
"Apr 09, 2018",451089,,6465,,,,,
"Apr 10, 2018",451379,64603645,6482,,,,,
"Apr 11, 2018",451629,,6493,,,,,
"Apr 12, 2018",451768,,6497,,,,,
"Apr 13, 2018",451939,,6505,,,,,
"Apr 14, 2018",452225,,6524,,,,,
"Apr 15, 2018",452615,,6526,,,,,
"Apr 16, 2018",452942,,6543,,,,,
"Apr 17, 2018",453121,,6560,,,,,
"Apr 18, 2018",453266,65292993,6586,,,,,
"Apr 19, 2018",453492,,6603,,,,,
"Apr 20, 2018",453711,,6612,,,,,
"Apr 21, 2018",453940,,6629,,,,,
"Apr 22, 2018",454115,,6627,,,,,
"Apr 23, 2018",454282,,6637,,,,,
"Apr 24, 2018",454409,,6645,,,,,
"Apr 25, 2018",454580,,6650,,,,,
"Apr 26, 2018",454626,65793563,6658,,,,,
"Apr 27, 2018",454702,,6668,,,,,
"Apr 28, 2018",453468,,6683,,,,,
"Apr 29, 2018",453584,,6709,,,,,
"Apr 30, 2018",453829,,6726,,,,,
"May 01, 2018",454076,66616931,6749,,,,,
"May 02, 2018",454240,,6758,,,,,
"May 03, 2018",454438,,6775,,,,,
"May 04, 2018",454577,67015313,6792,,,,,
"May 05, 2018",454817,,6811,,,,,
"May 06, 2018",455029,,6826,,,,,
"May 07, 2018",455052,,6857,,,,,
"May 08, 2018",455281,,6879,,,,,
"May 09, 2018",455301,,6897,,,,,
"May 10, 2018",455471,,6915,,,,,
"May 11, 2018",455580,,6945,,,,,
"May 12, 2018",455570,67863876,6964,,,,,
"May 13, 2018",455590,,6998,,,,,
"May 14, 2018",455663,,7001,,,,,
"May 15, 2018",455724,,7018,,,,,
"May 16, 2018",455772,,7029,,,,,
"May 17, 2018",455801,,7034,,,,,
"May 18, 2018",455897,,7047,,,,,
"May 19, 2018",455998,,7057,,,,,
"May 20, 2018",456138,68542279,7066,,,,,
"May 21, 2018",456309,,7080,,,,,
"May 22, 2018",456407,,7090,,,,,
"May 23, 2018",456364,,7091,,,,,
"May 24, 2018",456482,,7106,,,,,
"May 25, 2018",456606,,7119,,,,,
"May 26, 2018",456781,,7124,,,,,
"May 27, 2018",456860,,7136,,,,,
"May 28, 2018",457028,69147469,7146,,,,,
"May 29, 2018",457194,,7162,,,,,
"May 30, 2018",457322,,7166,,,,,
"May 31, 2018",457502,,7182,,,,,
"Jun 01, 2018",457587,69405337,7201,,,,,
"Jun 02, 2018",457690,,7218,,,,,
"Jun 03, 2018",457775,,7215,,,,,
"Jun 04, 2018",457858,,7220,,,,,
"Jun 05, 2018",458012,69662696,7218,,,,,
"Jun 06, 2018",458134,,7228,,,,,
"Jun 07, 2018",458251,,7235,,,,,
"Jun 08, 2018",458355,,7237,,,,,
"Jun 09, 2018",458507,,7238,,,,,
"Jun 10, 2018",458914,,7254,,,,,
"Jun 11, 2018",459382,,7272,,,,,
"Jun 12, 2018",459687,,7284,,,,,
"Jun 13, 2018",460064,70487359,7294,,,,,
"Jun 14, 2018",460405,,7304,,,,,
"Jun 15, 2018",460624,,7326,,,,,
"Jun 16, 2018",460852,,7342,,,,,
"Jun 17, 2018",461132,,7356,,,,,
"Jun 18, 2018",461362,,7381,,,,,
"Jun 19, 2018",461630,,7382,,,,,
"Jun 20, 2018",461922,,7397,,,,,
"Jun 21, 2018",462214,71229504,7405,,,,,
"Jun 22, 2018",462520,,7417,,,,,
"Jun 23, 2018",463035,,7435,,,,,
"Jun 24, 2018",463360,,7439,,,,,
"Jun 25, 2018",463635,,7446,,,,,
"Jun 26, 2018",463926,,7455,,,,,
"Jun 27, 2018",464149,,7460,,,,,
"Jun 28, 2018",464380,,7468,,,,,
"Jun 29, 2018",464600,71947385,7474,,,,,
"Jun 30, 2018",464753,,7484,,,,,
"Jul 01, 2018",465031,72082279,7488,,118,,,
"Jul 02, 2018",465266,,7506,,,,,
"Jul 03, 2018",465512,,7517,,,,,
"Jul 04, 2018",465656,,7528,,,,,
"Jul 05, 2018",465560,,10575,,,,,
"Jul 06, 2018",465766,,11312,,,,,
"Jul 07, 2018",465977,72613638,11797,,,,,
"Jul 08, 2018",466284,,11821,,,,,
"Jul 09, 2018",466446,,12036,,,,,
"Jul 10, 2018",466705,,12118,,,,,
"Jul 11, 2018",467032,,12220,,,,,
"Jul 12, 2018",467059,,12295,,,,,
"Jul 13, 2018",467118,,12419,,,,,
"Jul 14, 2018",467306,,12482,,,,,
"Jul 15, 2018",467531,73354420,12533,,,,,
"Jul 16, 2018",467728,,12589,,,,,
"Jul 17, 2018",467898,,12623,,,,,
"Jul 18, 2018",468087,,12649,,,,,
"Jul 19, 2018",468290,,12684,,,,,
"Jul 20, 2018",468449,,12693,,,,,
"Jul 21, 2018",468536,,12716,,,,,
"Jul 22, 2018",468680,,12739,,,,,
"Jul 23, 2018",468844,73935678,12762,,,,,
"Jul 24, 2018",468931,,12773,,,,,
"Jul 25, 2018",469118,,12786,,,,,
"Jul 26, 2018",469409,,12790,,,,,
"Jul 27, 2018",469622,,12798,,,,,
"Jul 28, 2018",469806,,12803,,,,,
"Jul 29, 2018",469970,,12808,,,,,
"Jul 30, 2018",470106,,12820,,,,,
"Jul 31, 2018",470244,74580309,12824,,,,,
"Aug 01, 2018",470416,74646393,12833,,119,,,
"Aug 02, 2018",470583,,12841,,,,,
"Aug 03, 2018",470795,,12847,,,,,
"Aug 04, 2018",470993,,12854,,,,,
"Aug 05, 2018",471098,,12872,,,,,
"Aug 06, 2018",471329,,12880,,,,,
"Aug 07, 2018",471487,,12888,,,,,
"Aug 08, 2018",471772,75085222,,,,,,
"Aug 09, 2018",471934,,12901,,,,,
"Aug 10, 2018",472095,,12918,,,,,
"Aug 11, 2018",472106,,12917,,,,,
"Aug 12, 2018",472316,,12920,,,,,
"Aug 13, 2018",472623,,12935,,,,,
"Aug 14, 2018",473046,,12939,,,,,
"Aug 15, 2018",473385,,12951,,,,,
"Aug 16, 2018",473706,75780066,12953,,,,,
"Aug 17, 2018",474003,,12955,,,,,
"Aug 18, 2018",474296,,12961,,,,,
"Aug 19, 2018",474506,,12969,,,,,
"Aug 20, 2018",474852,,,,,,,
"Aug 21, 2018",474999,,15236,,,,,
"Aug 22, 2018",475340,,16511,,,,,
"Aug 23, 2018",475845,,17307,,,,,
"Aug 24, 2018",476310,76558345,18382,,,,,
"Aug 25, 2018",476605,,19232,,,,,
"Aug 26, 2018",476996,,19872,,,,,
"Aug 27, 2018",477383,,20260,,,,,
"Aug 28, 2018",477688,,20662,,,,,
"Aug 29, 2018",477851,,20700,,,,,
"Aug 30, 2018",478058,,20891,,,,,
"Aug 31, 2018",478295,,21083,,,,,
"Sep 01, 2018",478593,77391209,21280,,120,,,
"Sep 02, 2018",478858,,21338,,,,,
"Sep 03, 2018",479203,,21397,,,,,
"Sep 04, 2018",479416,,21465,,,,,
"Sep 05, 2018",479642,,21534,,,,,
"Sep 06, 2018",479891,,21568,,,,,
"Sep 07, 2018",480127,,21596,,,,,
"Sep 08, 2018",480434,,21627,,,,,
"Sep 09, 2018",480731,77943455,21694,,,,,
"Sep 10, 2018",480953,,21707,,,,,
"Sep 11, 2018",481118,,21779,,,,,
"Sep 12, 2018",481326,,21801,,,,,
"Sep 13, 2018",481409,,21837,,,,,
"Sep 14, 2018",481601,,21866,,,,,
"Sep 15, 2018",481699,,21894,,,,,
"Sep 16, 2018",481897,,21910,,,,,
"Sep 17, 2018",482000,78604359,21934,,,,,
"Sep 18, 2018",482080,,21964,,,,,
"Sep 19, 2018",482020,,21976,,,,,
"Sep 20, 2018",482052,,21981,,,,,
"Sep 21, 2018",482076,,,,,,,
"Sep 22, 2018",482202,,21982,,,,,
"Sep 23, 2018",482317,,21997,,,,,
"Sep 24, 2018",482414,,22011,,,,,
"Sep 25, 2018",482488,78998867,22015,,,,,
"Sep 26, 2018",482561,,22022,,,,,
"Sep 27, 2018",482671,,,,,,,
"Sep 28, 2018",482718,,22024,,,,,
"Sep 29, 2018",482814,,22039,,,,,
"Sep 30, 2018",482888,,22052,,,,,
"Oct 01, 2018",482930,79270856,22050,,118,,,
"Oct 02, 2018",483000,,22046,,,,,
"Oct 03, 2018",483065,79347868,22045,,,,,
"Oct 04, 2018",483160,,22062,,,,,
"Oct 05, 2018",483253,,22068,,,,,
"Oct 06, 2018",483504,,22076,,,,,
"Oct 07, 2018",483809,,22083,,,,,
"Oct 08, 2018",484019,,22092,,,,,
"Oct 09, 2018",484177,,22114,,,,,
"Oct 10, 2018",484284,,22121,,,,,
"Oct 11, 2018",484418,79753758,22129,,,,,
"Oct 12, 2018",484582,,22134,,,,,
"Oct 13, 2018",484703,,22139,,,,,
"Oct 14, 2018",484866,,22155,,,,,
"Oct 15, 2018",484846,,22170,,,,,
"Oct 16, 2018",484950,,22185,,,,,
"Oct 17, 2018",484875,,22203,,,,,
"Oct 18, 2018",484991,,22221,,,,,
"Oct 19, 2018",485099,80166206,22229,,,,,
"Oct 20, 2018",485319,,22236,,,,,
"Oct 21, 2018",485551,,22263,,,,,
"Oct 22, 2018",485719,,22272,,,,,
"Oct 23, 2018",485833,,22282,,,,,
"Oct 24, 2018",485945,,22292,,,,,
"Oct 25, 2018",486096,,22291,,,,,
"Oct 26, 2018",486172,,22296,,,,,
"Oct 27, 2018",486119,80629125,22302,,,,,
"Oct 28, 2018",486234,,22343,,,,,
"Oct 29, 2018",486271,,22350,,,,,
"Oct 30, 2018",486346,,22354,,,,,
"Oct 31, 2018",486421,,22358,,,,,
"Nov 01, 2018",486464,80946032,22381,,,,,
"Nov 02, 2018",486530,,22406,,,,,
"Nov 03, 2018",486562,,22412,,,,,
"Nov 04, 2018",486650,81112264,22419,,,,,
"Nov 05, 2018",486776,,22422,,,,,
"Nov 06, 2018",486840,,22425,,,,,
"Nov 07, 2018",486929,,22433,,,,,
"Nov 08, 2018",487009,,22434,,,,,
"Nov 09, 2018",487105,,22424,,,,,
"Nov 10, 2018",487142,,22425,,,,,
"Nov 11, 2018",487244,,22427,,,,,
"Nov 12, 2018",487319,81523958,22433,,,,,
"Nov 13, 2018",487441,,22482,,,,,
"Nov 14, 2018",487557,,22503,,,,,
"Nov 15, 2018",487756,,22514,,,,,
"Nov 16, 2018",488017,,22532,,,,,
"Nov 17, 2018",488218,,22534,,,,,
"Nov 18, 2018",488379,,22539,,,,,
"Nov 19, 2018",488625,,22551,,,,,
"Nov 20, 2018",488928,82101928,22562,,,,,
"Nov 21, 2018",489548,,22574,,,,,
"Nov 22, 2018",490229,,22572,,,,,
"Nov 23, 2018",490769,,22582,,,,,
"Nov 24, 2018",491253,,22605,,,,,
"Nov 25, 2018",491704,,22615,,,,,
"Nov 26, 2018",492225,,22638,,,,,
"Nov 27, 2018",492711,,22642,,,,,
"Nov 28, 2018",493049,82700370,22653,,,,,
"Nov 29, 2018",493393,,22649,,,,,
"Nov 30, 2018",493627,,22650,,,,,
"Dec 01, 2018",493861,82867137,22651,,,,,
"Dec 02, 2018",494095,,,,,,,
"Dec 03, 2018",494329,,22653,,,,,
"Dec 04, 2018",494464,,22664,,,,,
"Dec 05, 2018",494553,,22668,,,,,
"Dec 06, 2018",494631,83095013,22673,,,,,
"Dec 07, 2018",494711,,,,,,,
"Dec 08, 2018",494816,,22731,,,,,
"Dec 09, 2018",494777,,22846,,,,,
"Dec 10, 2018",494946,,22888,,,,,
"Dec 11, 2018",495191,,22896,,,,,
"Dec 12, 2018",495358,,22910,,,,,
"Dec 13, 2018",495449,,22949,,,,,
"Dec 14, 2018",495733,83758787,22941,,,,,
"Dec 15, 2018",495648,,22957,,,,,
"Dec 16, 2018",496518,,22984,,,,,
"Dec 17, 2018",497496,,23021,,,,,
"Dec 18, 2018",498339,,23051,,,,,
"Dec 19, 2018",499135,,23094,,,,,
"Dec 20, 2018",499836,,23122,,,,,
"Dec 21, 2018",500585,,23164,,,,,
"Dec 22, 2018",501012,84923544,23194,,,,,
"Dec 23, 2018",501518,,23267,,,,,
"Dec 24, 2018",502121,,23309,,,,,
"Dec 25, 2018",502511,,23323,,,,,
"Dec 26, 2018",502790,,23344,,,,,
"Dec 27, 2018",503107,,23362,,,,,
"Dec 28, 2018",503348,,23388,,,,,
"Dec 29, 2018",503701,,23400,,,,,
"Dec 30, 2018",504006,85835225,23426,,,,,
"Dec 31, 2018",504334,,23461,,,,,
"Jan 01, 2019",504737,86071462,23482,,117,,,
"Jan 02, 2019",505093,,23511,,,,,
"Jan 03, 2019",505574,,23542,,,,,
"Jan 04, 2019",,,23575,,,,,
"Jan 05, 2019",506380,,23577,,,,,
"Jan 06, 2019",506736,,23616,,,,,
"Jan 07, 2019",507112,86735380,23649,,,,,
"Jan 08, 2019",507405,,23675,,,,,
"Jan 09, 2019",,,23709,,,,,
"Jan 10, 2019",507770,,23763,,,,,
"Jan 11, 2019",507811,,23790,,,,,
"Jan 12, 2019",507974,,23806,,,,,
"Jan 13, 2019",508265,,23819,,,,,
"Jan 14, 2019",508513,,23828,,,,,
"Jan 15, 2019",508839,87527976,23835,,,,,
"Jan 16, 2019",508935,,23844,,,,,
"Jan 17, 2019",509128,,23853,,,,,
"Jan 18, 2019",509301,,23855,,,,,
"Jan 19, 2019",509466,,23862,,,,,
"Jan 20, 2019",509718,,23870,,,,,
"Jan 21, 2019",509932,,23882,,,,,
"Jan 22, 2019",510158,,23895,,,,,
