names,LDShadowLady,Tubbo,InTheLittleWood aka Martyn,Dangthatsalongname,Shubble,TheOrionSound,Solidarity,OwengeJuiceTV,Snifferish,olivesleepy,bekyamon,apokuna,soupforeloise,willowmvp,KrowFang,acho
"Aug 22, 2008",,,,,,,,,,,,,,,,
"Aug 23, 2008",,,,,,,,,,,,,,,,
"Aug 24, 2008",,,,,,,,,,,,,,,,
"Aug 25, 2008",,,,,,,,,,,,,,,,
"Aug 26, 2008",,,,,,,,,,,,,,,,
"Aug 27, 2008",,,,,,,,,,,,,,,,
"Aug 28, 2008",,,,,,,,,,,,,,,,
"Aug 29, 2008",,,,,,,,,,,,,,,,
"Aug 30, 2008",,,,,,,,,,,,,,,,
"Aug 31, 2008",,,,,,,,,,,,,,,,
"Sep 01, 2008",,,,,,,,,,,,,,,,
"Sep 02, 2008",,,,,,,,,,,,,,,,
"Sep 03, 2008",,,,,,,,,,,,,,,,
"Sep 04, 2008",,,,,,,,,,,,,,,,
"Sep 05, 2008",,,,,,,,,,,,,,,,
"Sep 06, 2008",,,,,,,,,,,,,,,,
"Sep 07, 2008",,,,,,,,,,,,,,,,
"Sep 08, 2008",,,,,,,,,,,,,,,,
"Sep 09, 2008",,,,,,,,,,,,,,,,
"Sep 10, 2008",,,,,,,,,,,,,,,,
"Sep 11, 2008",,,,,,,,,,,,,,,,
"Sep 12, 2008",,,,,,,,,,,,,,,,
"Sep 13, 2008",,,,,,,,,,,,,,,,
"Sep 14, 2008",,,,,,,,,,,,,,,,
"Sep 15, 2008",,,,,,,,,,,,,,,,
"Sep 16, 2008",,,,,,,,,,,,,,,,
"Sep 17, 2008",,,,,,,,,,,,,,,,
"Sep 18, 2008",,,,,,,,,,,,,,,,
"Sep 19, 2008",,,,,,,,,,,,,,,,
"Sep 20, 2008",,,,,,,,,,,,,,,,
"Sep 21, 2008",,,,,,,,,,,,,,,,
"Sep 22, 2008",,,,,,,,,,,,,,,,
"Sep 23, 2008",,,,,,,,,,,,,,,,
"Sep 24, 2008",,,,,,,,,,,,,,,,
"Sep 25, 2008",,,,,,,,,,,,,,,,
"Sep 26, 2008",,,,,,,,,,,,,,,,
"Sep 27, 2008",,,,,,,,,,,,,,,,
"Sep 28, 2008",,,,,,,,,,,,,,,,
"Sep 29, 2008",,,,,,,,,,,,,,,,
"Sep 30, 2008",,,,,,,,,,,,,,,,
"Oct 01, 2008",,,,,,,,,,,,,,,,
"Oct 02, 2008",,,,,,,,,,,,,,,,
"Oct 03, 2008",,,,,,,,,,,,,,,,
"Oct 04, 2008",,,,,,,,,,,,,,,,
"Oct 05, 2008",,,,,,,,,,,,,,,,
"Oct 06, 2008",,,,,,,,,,,,,,,,
"Oct 07, 2008",,,,,,,,,,,,,,,,
"Oct 08, 2008",,,,,,,,,,,,,,,,
"Oct 09, 2008",,,,,,,,,,,,,,,,
"Oct 10, 2008",,,,,,,,,,,,,,,,
"Oct 11, 2008",,,,,,,,,,,,,,,,
"Oct 12, 2008",,,,,,,,,,,,,,,,
"Oct 13, 2008",,,,,,,,,,,,,,,,
"Oct 14, 2008",,,,,,,,,,,,,,,,
"Oct 15, 2008",,,,,,,,,,,,,,,,
"Oct 16, 2008",,,,,,,,,,,,,,,,
"Oct 17, 2008",,,,,,,,,,,,,,,,
"Oct 18, 2008",,,,,,,,,,,,,,,,
"Oct 19, 2008",,,,,,,,,,,,,,,,
"Oct 20, 2008",,,,,,,,,,,,,,,,
"Oct 21, 2008",,,,,,,,,,,,,,,,
"Oct 22, 2008",,,,,,,,,,,,,,,,
"Oct 23, 2008",,,,,,,,,,,,,,,,
"Oct 24, 2008",,,,,,,,,,,,,,,,
"Oct 25, 2008",,,,,,,,,,,,,,,,
"Oct 26, 2008",,,,,,,,,,,,,,,,
"Oct 27, 2008",,,,,,,,,,,,,,,,
"Oct 28, 2008",,,,,,,,,,,,,,,,
"Oct 29, 2008",,,,,,,,,,,,,,,,
"Oct 30, 2008",,,,,,,,,,,,,,,,
"Oct 31, 2008",,,,,,,,,,,,,,,,
"Nov 01, 2008",,,,,,,,,,,,,,,,
"Nov 02, 2008",,,,,,,,,,,,,,,,
"Nov 03, 2008",,,,,,,,,,,,,,,,
"Nov 04, 2008",,,,,,,,,,,,,,,,
"Nov 05, 2008",,,,,,,,,,,,,,,,
"Nov 06, 2008",,,,,,,,,,,,,,,,
"Nov 07, 2008",,,,,,,,,,,,,,,,
"Nov 08, 2008",,,,,,,,,,,,,,,,
"Nov 09, 2008",,,,,,,,,,,,,,,,
"Nov 10, 2008",,,,,,,,,,,,,,,,
"Nov 11, 2008",,,,,,,,,,,,,,,,
"Nov 12, 2008",,,,,,,,,,,,,,,,
"Nov 13, 2008",,,,,,,,,,,,,,,,
"Nov 14, 2008",,,,,,,,,,,,,,,,
"Nov 15, 2008",,,,,,,,,,,,,,,,
"Nov 16, 2008",,,,,,,,,,,,,,,,
"Nov 17, 2008",,,,,,,,,,,,,,,,
"Nov 18, 2008",,,,,,,,,,,,,,,,
"Nov 19, 2008",,,,,,,,,,,,,,,,
"Nov 20, 2008",,,,,,,,,,,,,,,,
"Nov 21, 2008",,,,,,,,,,,,,,,,
"Nov 22, 2008",,,,,,,,,,,,,,,,
"Nov 23, 2008",,,,,,,,,,,,,,,,
"Nov 24, 2008",,,,,,,,,,,,,,,,
"Nov 25, 2008",,,,,,,,,,,,,,,,
"Nov 26, 2008",,,,,,,,,,,,,,,,
"Nov 27, 2008",,,,,,,,,,,,,,,,
"Nov 28, 2008",,,,,,,,,,,,,,,,
"Nov 29, 2008",,,,,,,,,,,,,,,,
"Nov 30, 2008",,,,,,,,,,,,,,,,
"Dec 01, 2008",,,,,,,,,,,,,,,,
"Dec 02, 2008",,,,,,,,,,,,,,,,
"Dec 03, 2008",,,,,,,,,,,,,,,,
"Dec 04, 2008",,,,,,,,,,,,,,,,
"Dec 05, 2008",,,,,,,,,,,,,,,,
"Dec 06, 2008",,,,,,,,,,,,,,,,
"Dec 07, 2008",,,,,,,,,,,,,,,,
"Dec 08, 2008",,,,,,,,,,,,,,,,
"Dec 09, 2008",,,,,,,,,,,,,,,,
"Dec 10, 2008",,,,,,,,,,,,,,,,
"Dec 11, 2008",,,,,,,,,,,,,,,,
"Dec 12, 2008",,,,,,,,,,,,,,,,
"Dec 13, 2008",,,,,,,,,,,,,,,,
"Dec 14, 2008",,,,,,,,,,,,,,,,
"Dec 15, 2008",,,,,,,,,,,,,,,,
"Dec 16, 2008",,,,,,,,,,,,,,,,
"Dec 17, 2008",,,,,,,,,,,,,,,,
"Dec 18, 2008",,,,,,,,,,,,,,,,
"Dec 19, 2008",,,,,,,,,,,,,,,,
"Dec 20, 2008",,,,,,,,,,,,,,,,
"Dec 21, 2008",,,,,,,,,,,,,,,,
"Dec 22, 2008",,,,,,,,,,,,,,,,
"Dec 23, 2008",,,,,,,,,,,,,,,,
"Dec 24, 2008",,,,,,,,,,,,,,,,
"Dec 25, 2008",,,,,,,,,,,,,,,,
"Dec 26, 2008",,,,,,,,,,,,,,,,
"Dec 27, 2008",,,,,,,,,,,,,,,,
"Dec 28, 2008",,,,,,,,,,,,,,,,
"Dec 29, 2008",,,,,,,,,,,,,,,,
"Dec 30, 2008",,,,,,,,,,,,,,,,
"Dec 31, 2008",,,,,,,,,,,,,,,,
"Jan 01, 2009",,,,,,,,,,,,,,,,
"Jan 02, 2009",,,,,,,,,,,,,,,,
"Jan 03, 2009",,,,,,,,,,,,,,,,
"Jan 04, 2009",,,,,,,,,,,,,,,,
"Jan 05, 2009",,,,,,,,,,,,,,,,
"Jan 06, 2009",,,,,,,,,,,,,,,,
"Jan 07, 2009",,,,,,,,,,,,,,,,
"Jan 08, 2009",,,,,,,,,,,,,,,,
"Jan 09, 2009",,,,,,,,,,,,,,,,
"Jan 10, 2009",,,,,,,,,,,,,,,,
"Jan 11, 2009",,,,,,,,,,,,,,,,
"Jan 12, 2009",,,,,,,,,,,,,,,,
"Jan 13, 2009",,,,,,,,,,,,,,,,
"Jan 14, 2009",,,,,,,,,,,,,,,,
"Jan 15, 2009",,,,,,,,,,,,,,,,
"Jan 16, 2009",,,,,,,,,,,,,,,,
"Jan 17, 2009",,,,,,,,,,,,,,,,
"Jan 18, 2009",,,,,,,,,,,,,,,,
"Jan 19, 2009",,,,,,,,,,,,,,,,
"Jan 20, 2009",,,,,,,,,,,,,,,,
"Jan 21, 2009",,,,,,,,,,,,,,,,
"Jan 22, 2009",,,,,,,,,,,,,,,,
"Jan 23, 2009",,,,,,,,,,,,,,,,
"Jan 24, 2009",,,,,,,,,,,,,,,,
"Jan 25, 2009",,,,,,,,,,,,,,,,
"Jan 26, 2009",,,,,,,,,,,,,,,,
"Jan 27, 2009",,,,,,,,,,,,,,,,
"Jan 28, 2009",,,,,,,,,,,,,,,,
"Jan 29, 2009",,,,,,,,,,,,,,,,
"Jan 30, 2009",,,,,,,,,,,,,,,,
"Jan 31, 2009",,,,,,,,,,,,,,,,
"Feb 01, 2009",,,,,,,,,,,,,,,,
"Feb 02, 2009",,,,,,,,,,,,,,,,
"Feb 03, 2009",,,,,,,,,,,,,,,,
"Feb 04, 2009",,,,,,,,,,,,,,,,
"Feb 05, 2009",,,,,,,,,,,,,,,,
"Feb 06, 2009",,,,,,,,,,,,,,,,
"Feb 07, 2009",,,,,,,,,,,,,,,,
"Feb 08, 2009",,,,,,,,,,,,,,,,
"Feb 09, 2009",,,,,,,,,,,,,,,,
"Feb 10, 2009",,,,,,,,,,,,,,,,
"Feb 11, 2009",,,,,,,,,,,,,,,,
"Feb 12, 2009",,,,,,,,,,,,,,,,
"Feb 13, 2009",,,,,,,,,,,,,,,,
"Feb 14, 2009",,,,,,,,,,,,,,,,
"Feb 15, 2009",,,,,,,,,,,,,,,,
"Feb 16, 2009",,,,,,,,,,,,,,,,
"Feb 17, 2009",,,,,,,,,,,,,,,,
"Feb 18, 2009",,,,,,,,,,,,,,,,
"Feb 19, 2009",,,,,,,,,,,,,,,,
"Feb 20, 2009",,,,,,,,,,,,,,,,
"Feb 21, 2009",,,,,,,,,,,,,,,,
"Feb 22, 2009",,,,,,,,,,,,,,,,
"Feb 23, 2009",,,,,,,,,,,,,,,,
"Feb 24, 2009",,,,,,,,,,,,,,,,
"Feb 25, 2009",,,,,,,,,,,,,,,,
"Feb 26, 2009",,,,,,,,,,,,,,,,
"Feb 27, 2009",,,,,,,,,,,,,,,,
"Feb 28, 2009",,,,,,,,,,,,,,,,
"Mar 01, 2009",,,,,,,,,,,,,,,,
"Mar 02, 2009",,,,,,,,,,,,,,,,
"Mar 03, 2009",,,,,,,,,,,,,,,,
"Mar 04, 2009",,,,,,,,,,,,,,,,
"Mar 05, 2009",,,,,,,,,,,,,,,,
"Mar 06, 2009",,,,,,,,,,,,,,,,
"Mar 07, 2009",,,,,,,,,,,,,,,,
"Mar 08, 2009",,,,,,,,,,,,,,,,
"Mar 09, 2009",,,,,,,,,,,,,,,,
"Mar 10, 2009",,,,,,,,,,,,,,,,
"Mar 11, 2009",,,,,,,,,,,,,,,,
"Mar 12, 2009",,,,,,,,,,,,,,,,
"Mar 13, 2009",,,,,,,,,,,,,,,,
"Mar 14, 2009",,,,,,,,,,,,,,,,
"Mar 15, 2009",,,,,,,,,,,,,,,,
"Mar 16, 2009",,,,,,,,,,,,,,,,
"Mar 17, 2009",,,,,,,,,,,,,,,,
"Mar 18, 2009",,,,,,,,,,,,,,,,
"Mar 19, 2009",,,,,,,,,,,,,,,,
"Mar 20, 2009",,,,,,,,,,,,,,,,
"Mar 21, 2009",,,,,,,,,,,,,,,,
"Mar 22, 2009",,,,,,,,,,,,,,,,
"Mar 23, 2009",,,,,,,,,,,,,,,,
"Mar 24, 2009",,,,,,,,,,,,,,,,
"Mar 25, 2009",,,,,,,,,,,,,,,,
"Mar 26, 2009",,,,,,,,,,,,,,,,
"Mar 27, 2009",,,,,,,,,,,,,,,,
"Mar 28, 2009",,,,,,,,,,,,,,,,
"Mar 29, 2009",,,,,,,,,,,,,,,,
"Mar 30, 2009",,,,,,,,,,,,,,,,
"Mar 31, 2009",,,,,,,,,,,,,,,,
"Apr 01, 2009",,,,,,,,,,,,,,,,
"Apr 02, 2009",,,,,,,,,,,,,,,,
"Apr 03, 2009",,,,,,,,,,,,,,,,
"Apr 04, 2009",,,,,,,,,,,,,,,,
"Apr 05, 2009",,,,,,,,,,,,,,,,
"Apr 06, 2009",,,,,,,,,,,,,,,,
"Apr 07, 2009",,,,,,,,,,,,,,,,
"Apr 08, 2009",,,,,,,,,,,,,,,,
"Apr 09, 2009",,,,,,,,,,,,,,,,
"Apr 10, 2009",,,,,,,,,,,,,,,,
"Apr 11, 2009",,,,,,,,,,,,,,,,
"Apr 12, 2009",,,,,,,,,,,,,,,,
"Apr 13, 2009",,,,,,,,,,,,,,,,
"Apr 14, 2009",,,,,,,,,,,,,,,,
"Apr 15, 2009",,,,,,,,,,,,,,,,
"Apr 16, 2009",,,,,,,,,,,,,,,,
"Apr 17, 2009",,,,,,,,,,,,,,,,
"Apr 18, 2009",,,,,,,,,,,,,,,,
"Apr 19, 2009",,,,,,,,,,,,,,,,
"Apr 20, 2009",,,,,,,,,,,,,,,,
"Apr 21, 2009",,,,,,,,,,,,,,,,
"Apr 22, 2009",,,,,,,,,,,,,,,,
"Apr 23, 2009",,,,,,,,,,,,,,,,
"Apr 24, 2009",,,,,,,,,,,,,,,,
"Apr 25, 2009",,,,,,,,,,,,,,,,
"Apr 26, 2009",,,,,,,,,,,,,,,,
"Apr 27, 2009",,,,,,,,,,,,,,,,
"Apr 28, 2009",,,,,,,,,,,,,,,,
"Apr 29, 2009",,,,,,,,,,,,,,,,
"Apr 30, 2009",,,,,,,,,,,,,,,,
"May 01, 2009",,,,,,,,,,,,,,,,
"May 02, 2009",,,,,,,,,,,,,,,,
"May 03, 2009",,,,,,,,,,,,,,,,
"May 04, 2009",,,,,,,,,,,,,,,,
"May 05, 2009",,,,,,,,,,,,,,,,
"May 06, 2009",,,,,,,,,,,,,,,,
"May 07, 2009",,,,,,,,,,,,,,,,
"May 08, 2009",,,,,,,,,,,,,,,,
"May 09, 2009",,,,,,,,,,,,,,,,
"May 10, 2009",,,,,,,,,,,,,,,,
"May 11, 2009",,,,,,,,,,,,,,,,
"May 12, 2009",,,,,,,,,,,,,,,,
"May 13, 2009",,,,,,,,,,,,,,,,
"May 14, 2009",,,,,,,,,,,,,,,,
"May 15, 2009",,,,,,,,,,,,,,,,
"May 16, 2009",,,,,,,,,,,,,,,,
"May 17, 2009",,,,,,,,,,,,,,,,
"May 18, 2009",,,,,,,,,,,,,,,,
"May 19, 2009",,,,,,,,,,,,,,,,
"May 20, 2009",,,,,,,,,,,,,,,,
"May 21, 2009",,,,,,,,,,,,,,,,
"May 22, 2009",,,,,,,,,,,,,,,,
"May 23, 2009",,,,,,,,,,,,,,,,
"May 24, 2009",,,,,,,,,,,,,,,,
"May 25, 2009",,,,,,,,,,,,,,,,
"May 26, 2009",,,,,,,,,,,,,,,,
"May 27, 2009",,,,,,,,,,,,,,,,
"May 28, 2009",,,,,,,,,,,,,,,,
"May 29, 2009",,,,,,,,,,,,,,,,
"May 30, 2009",,,,,,,,,,,,,,,,
"May 31, 2009",,,,,,,,,,,,,,,,
"Jun 01, 2009",,,,,,,,,,,,,,,,
"Jun 02, 2009",,,,,,,,,,,,,,,,
"Jun 03, 2009",,,,,,,,,,,,,,,,
"Jun 04, 2009",,,,,,,,,,,,,,,,
"Jun 05, 2009",,,,,,,,,,,,,,,,
"Jun 06, 2009",,,,,,,,,,,,,,,,
"Jun 07, 2009",,,,,,,,,,,,,,,,
"Jun 08, 2009",,,,,,,,,,,,,,,,
"Jun 09, 2009",,,,,,,,,,,,,,,,
"Jun 10, 2009",,,,,,,,,,,,,,,,
"Jun 11, 2009",,,,,,,,,,,,,,,,
"Jun 12, 2009",,,,,,,,,,,,,,,,
"Jun 13, 2009",,,,,,,,,,,,,,,,
"Jun 14, 2009",,,,,,,,,,,,,,,,
"Jun 15, 2009",,,,,,,,,,,,,,,,
"Jun 16, 2009",,,,,,,,,,,,,,,,
"Jun 17, 2009",,,,,,,,,,,,,,,,
"Jun 18, 2009",,,,,,,,,,,,,,,,
"Jun 19, 2009",,,,,,,,,,,,,,,,
"Jun 20, 2009",,,,,,,,,,,,,,,,
"Jun 21, 2009",,,,,,,,,,,,,,,,
"Jun 22, 2009",,,,,,,,,,,,,,,,
"Jun 23, 2009",,,,,,,,,,,,,,,,
"Jun 24, 2009",,,,,,,,,,,,,,,,
"Jun 25, 2009",,,,,,,,,,,,,,,,
"Jun 26, 2009",,,,,,,,,,,,,,,,
"Jun 27, 2009",,,,,,,,,,,,,,,,
"Jun 28, 2009",,,,,,,,,,,,,,,,
"Jun 29, 2009",,,,,,,,,,,,,,,,
"Jun 30, 2009",,,,,,,,,,,,,,,,
"Jul 01, 2009",,,,,,,,,,,,,,,,
"Jul 02, 2009",,,,,,,,,,,,,,,,
"Jul 03, 2009",,,,,,,,,,,,,,,,
"Jul 04, 2009",,,,,,,,,,,,,,,,
"Jul 05, 2009",,,,,,,,,,,,,,,,
"Jul 06, 2009",,,,,,,,,,,,,,,,
"Jul 07, 2009",,,,,,,,,,,,,,,,
"Jul 08, 2009",,,,,,,,,,,,,,,,
"Jul 09, 2009",,,,,,,,,,,,,,,,
"Jul 10, 2009",,,,,,,,,,,,,,,,
"Jul 11, 2009",,,,,,,,,,,,,,,,
"Jul 12, 2009",,,,,,,,,,,,,,,,
"Jul 13, 2009",,,,,,,,,,,,,,,,
"Jul 14, 2009",,,,,,,,,,,,,,,,
"Jul 15, 2009",,,,,,,,,,,,,,,,
"Jul 16, 2009",,,,,,,,,,,,,,,,
"Jul 17, 2009",,,,,,,,,,,,,,,,
"Jul 18, 2009",,,,,,,,,,,,,,,,
"Jul 19, 2009",,,,,,,,,,,,,,,,
"Jul 20, 2009",,,,,,,,,,,,,,,,
"Jul 21, 2009",,,,,,,,,,,,,,,,
"Jul 22, 2009",,,,,,,,,,,,,,,,
"Jul 23, 2009",,,,,,,,,,,,,,,,
"Jul 24, 2009",,,,,,,,,,,,,,,,
"Jul 25, 2009",,,,,,,,,,,,,,,,
"Jul 26, 2009",,,,,,,,,,,,,,,,
"Jul 27, 2009",,,,,,,,,,,,,,,,
"Jul 28, 2009",,,,,,,,,,,,,,,,
"Jul 29, 2009",,,,,,,,,,,,,,,,
"Jul 30, 2009",,,,,,,,,,,,,,,,
"Jul 31, 2009",,,,,,,,,,,,,,,,
"Aug 01, 2009",,,,,,,,,,,,,,,,
"Aug 02, 2009",,,,,,,,,,,,,,,,
"Aug 03, 2009",,,,,,,,,,,,,,,,
"Aug 04, 2009",,,,,,,,,,,,,,,,
"Aug 05, 2009",,,,,,,,,,,,,,,,
"Aug 06, 2009",,,,,,,,,,,,,,,,
"Aug 07, 2009",,,,,,,,,,,,,,,,
"Aug 08, 2009",,,,,,,,,,,,,,,,
"Aug 09, 2009",,,,,,,,,,,,,,,,
"Aug 10, 2009",,,,,,,,,,,,,,,,
"Aug 11, 2009",,,,,,,,,,,,,,,,
"Aug 12, 2009",,,,,,,,,,,,,,,,
"Aug 13, 2009",,,,,,,,,,,,,,,,
"Aug 14, 2009",,,,,,,,,,,,,,,,
"Aug 15, 2009",,,,,,,,,,,,,,,,
"Aug 16, 2009",,,,,,,,,,,,,,,,
"Aug 17, 2009",,,,,,,,,,,,,,,,
"Aug 18, 2009",,,,,,,,,,,,,,,,
"Aug 19, 2009",,,,,,,,,,,,,,,,
"Aug 20, 2009",,,,,,,,,,,,,,,,
"Aug 21, 2009",,,,,,,,,,,,,,,,
"Aug 22, 2009",,,,,,,,,,,,,,,,
"Aug 23, 2009",,,,,,,,,,,,,,,,
"Aug 24, 2009",,,,,,,,,,,,,,,,
"Aug 25, 2009",,,,,,,,,,,,,,,,
"Aug 26, 2009",,,,,,,,,,,,,,,,
"Aug 27, 2009",,,,,,,,,,,,,,,,
"Aug 28, 2009",,,,,,,,,,,,,,,,
"Aug 29, 2009",,,,,,,,,,,,,,,,
"Aug 30, 2009",,,,,,,,,,,,,,,,
"Aug 31, 2009",,,,,,,,,,,,,,,,
"Sep 01, 2009",,,,,,,,,,,,,,,,
"Sep 02, 2009",,,,,,,,,,,,,,,,
"Sep 03, 2009",,,,,,,,,,,,,,,,
"Sep 04, 2009",,,,,,,,,,,,,,,,
"Sep 05, 2009",,,,,,,,,,,,,,,,
"Sep 06, 2009",,,,,,,,,,,,,,,,
"Sep 07, 2009",,,,,,,,,,,,,,,,
"Sep 08, 2009",,,,,,,,,,,,,,,,
"Sep 09, 2009",,,,,,,,,,,,,,,,
"Sep 10, 2009",,,,,,,,,,,,,,,,
"Sep 11, 2009",,,,,,,,,,,,,,,,
"Sep 12, 2009",,,,,,,,,,,,,,,,
"Sep 13, 2009",,,,,,,,,,,,,,,,
"Sep 14, 2009",,,,,,,,,,,,,,,,
"Sep 15, 2009",,,,,,,,,,,,,,,,
"Sep 16, 2009",,,,,,,,,,,,,,,,
"Sep 17, 2009",,,,,,,,,,,,,,,,
"Sep 18, 2009",,,,,,,,,,,,,,,,
"Sep 19, 2009",,,,,,,,,,,,,,,,
"Sep 20, 2009",,,,,,,,,,,,,,,,
"Sep 21, 2009",,,,,,,,,,,,,,,,
"Sep 22, 2009",,,,,,,,,,,,,,,,
"Sep 23, 2009",,,,,,,,,,,,,,,,
"Sep 24, 2009",,,,,,,,,,,,,,,,
"Sep 25, 2009",,,,,,,,,,,,,,,,
"Sep 26, 2009",,,,,,,,,,,,,,,,
"Sep 27, 2009",,,,,,,,,,,,,,,,
"Sep 28, 2009",,,,,,,,,,,,,,,,
"Sep 29, 2009",,,,,,,,,,,,,,,,
"Sep 30, 2009",,,,,,,,,,,,,,,,
"Oct 01, 2009",,,,,,,,,,,,,,,,
"Oct 02, 2009",,,,,,,,,,,,,,,,
"Oct 03, 2009",,,,,,,,,,,,,,,,
"Oct 04, 2009",,,,,,,,,,,,,,,,
"Oct 05, 2009",,,,,,,,,,,,,,,,
"Oct 06, 2009",,,,,,,,,,,,,,,,
"Oct 07, 2009",,,,,,,,,,,,,,,,
"Oct 08, 2009",,,,,,,,,,,,,,,,
"Oct 09, 2009",,,,,,,,,,,,,,,,
"Oct 10, 2009",,,,,,,,,,,,,,,,
"Oct 11, 2009",,,,,,,,,,,,,,,,
"Oct 12, 2009",,,,,,,,,,,,,,,,
"Oct 13, 2009",,,,,,,,,,,,,,,,
"Oct 14, 2009",,,,,,,,,,,,,,,,
"Oct 15, 2009",,,,,,,,,,,,,,,,
"Oct 16, 2009",,,,,,,,,,,,,,,,
"Oct 17, 2009",,,,,,,,,,,,,,,,
"Oct 18, 2009",,,,,,,,,,,,,,,,
"Oct 19, 2009",,,,,,,,,,,,,,,,
"Oct 20, 2009",,,,,,,,,,,,,,,,
"Oct 21, 2009",,,,,,,,,,,,,,,,
"Oct 22, 2009",,,,,,,,,,,,,,,,
"Oct 23, 2009",,,,,,,,,,,,,,,,
"Oct 24, 2009",,,,,,,,,,,,,,,,
"Oct 25, 2009",,,,,,,,,,,,,,,,
"Oct 26, 2009",,,,,,,,,,,,,,,,
"Oct 27, 2009",,,,,,,,,,,,,,,,
"Oct 28, 2009",,,,,,,,,,,,,,,,
"Oct 29, 2009",,,,,,,,,,,,,,,,
"Oct 30, 2009",,,,,,,,,,,,,,,,
"Oct 31, 2009",,,,,,,,,,,,,,,,
"Nov 01, 2009",,,,,,,,,,,,,,,,
"Nov 02, 2009",,,,,,,,,,,,,,,,
"Nov 03, 2009",,,,,,,,,,,,,,,,
"Nov 04, 2009",,,,,,,,,,,,,,,,
"Nov 05, 2009",,,,,,,,,,,,,,,,
"Nov 06, 2009",,,,,,,,,,,,,,,,
"Nov 07, 2009",,,,,,,,,,,,,,,,
"Nov 08, 2009",,,,,,,,,,,,,,,,
"Nov 09, 2009",,,,,,,,,,,,,,,,
"Nov 10, 2009",,,,,,,,,,,,,,,,
"Nov 11, 2009",,,,,,,,,,,,,,,,
"Nov 12, 2009",,,,,,,,,,,,,,,,
"Nov 13, 2009",,,,,,,,,,,,,,,,
"Nov 14, 2009",,,,,,,,,,,,,,,,
"Nov 15, 2009",,,,,,,,,,,,,,,,
"Nov 16, 2009",,,,,,,,,,,,,,,,
"Nov 17, 2009",,,,,,,,,,,,,,,,
"Nov 18, 2009",,,,,,,,,,,,,,,,
"Nov 19, 2009",,,,,,,,,,,,,,,,
"Nov 20, 2009",,,,,,,,,,,,,,,,
"Nov 21, 2009",,,,,,,,,,,,,,,,
"Nov 22, 2009",,,,,,,,,,,,,,,,
"Nov 23, 2009",,,,,,,,,,,,,,,,
"Nov 24, 2009",,,,,,,,,,,,,,,,
"Nov 25, 2009",,,,,,,,,,,,,,,,
"Nov 26, 2009",,,,,,,,,,,,,,,,
"Nov 27, 2009",,,,,,,,,,,,,,,,
"Nov 28, 2009",,,,,,,,,,,,,,,,
"Nov 29, 2009",,,,,,,,,,,,,,,,
"Nov 30, 2009",,,,,,,,,,,,,,,,
"Dec 01, 2009",,,,,,,,,,,,,,,,
"Dec 02, 2009",,,,,,,,,,,,,,,,
"Dec 03, 2009",,,,,,,,,,,,,,,,
"Dec 04, 2009",,,,,,,,,,,,,,,,
"Dec 05, 2009",,,,,,,,,,,,,,,,
"Dec 06, 2009",,,,,,,,,,,,,,,,
"Dec 07, 2009",,,,,,,,,,,,,,,,
"Dec 08, 2009",,,,,,,,,,,,,,,,
"Dec 09, 2009",,,,,,,,,,,,,,,,
"Dec 10, 2009",,,,,,,,,,,,,,,,
"Dec 11, 2009",,,,,,,,,,,,,,,,
"Dec 12, 2009",,,,,,,,,,,,,,,,
"Dec 13, 2009",,,,,,,,,,,,,,,,
"Dec 14, 2009",,,,,,,,,,,,,,,,
"Dec 15, 2009",,,,,,,,,,,,,,,,
"Dec 16, 2009",,,,,,,,,,,,,,,,
"Dec 17, 2009",,,,,,,,,,,,,,,,
"Dec 18, 2009",,,,,,,,,,,,,,,,
"Dec 19, 2009",,,,,,,,,,,,,,,,
"Dec 20, 2009",,,,,,,,,,,,,,,,
"Dec 21, 2009",,,,,,,,,,,,,,,,
"Dec 22, 2009",,,,,,,,,,,,,,,,
"Dec 23, 2009",,,,,,,,,,,,,,,,
"Dec 24, 2009",,,,,,,,,,,,,,,,
"Dec 25, 2009",,,,,,,,,,,,,,,,
"Dec 26, 2009",,,,,,,,,,,,,,,,
"Dec 27, 2009",,,,,,,,,,,,,,,,
"Dec 28, 2009",,,,,,,,,,,,,,,,
"Dec 29, 2009",,,,,,,,,,,,,,,,
"Dec 30, 2009",,,,,,,,,,,,,,,,
"Dec 31, 2009",,,,,,,,,,,,,,,,
"Jan 01, 2010",,,,,,,,,,,,,,,,
"Jan 02, 2010",,,,,,,,,,,,,,,,
"Jan 03, 2010",,,,,,,,,,,,,,,,
"Jan 04, 2010",,,,,,,,,,,,,,,,
"Jan 05, 2010",,,,,,,,,,,,,,,,
"Jan 06, 2010",,,,,,,,,,,,,,,,
"Jan 07, 2010",,,,,,,,,,,,,,,,
"Jan 08, 2010",,,,,,,,,,,,,,,,
"Jan 09, 2010",0,,,,,,,,,,,,,,,
"Jan 10, 2010",,,,,,,,,,,,,,,,
"Jan 11, 2010",,,,,,,,,,,,,,,,
"Jan 12, 2010",,,,,,,,,,,,,,,,
"Jan 13, 2010",,,,,,,,,,,,,,,,
"Jan 14, 2010",,,,,,,,,,,,,,,,
"Jan 15, 2010",,,,,,,,,,,,,,,,
"Jan 16, 2010",,,,,,,,,,,,,,,,
"Jan 17, 2010",,,,,,,,,,,,,,,,
"Jan 18, 2010",,,,,,,,,,,,,,,,
"Jan 19, 2010",,,,,,,,,,,,,,,,
